code,seats,change,votepercent,votepercentchange
conservative,8,0,23.18,-2.9
labour,28,2,38.34,2.11
libdems,1,-2,6.86,-13.25
ukip,0,0,14.43,11.94
snp,0,0,0.0,0.0
plaidcymru,3,0,11.21,-0.06
green,0,0,4.04,3.67
uu,0,0,0.0,0.0
sdlp,0,0,0.0,0.0
dup,0,0,0.0,0.0
sinnfein,0,0,0.0,0.0
alliance,0,0,0.0,0.0
other,0,0,1.95,-1.5
total,40,,100.00,
